ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
4,Sydney,Sydney Tennis Classic,2022-01-13,ATP250,Outdoor,Hard,Quarterfinals,3.0,Evans D.,Cressy M.,26,75.0,1912,838.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.5,2.62,1.56,2.56,1.92,2.9,1.5,2.59
4,Sydney,Sydney Tennis Classic,2022-01-14,ATP250,Outdoor,Hard,Semifinals,3.0,Murray A.,Opelka R.,135,25.0,521,1936.0,6.0,7.0,6.0,4.0,6.0,4.0,,,,,2.0,1.0,Completed,1.8,2.0,1.78,2.17,1.9,2.25,1.76,2.07
4,Sydney,Sydney Tennis Classic,2022-01-14,ATP250,Outdoor,Hard,Semifinals,3.0,Karatsev A.,Evans D.,20,26.0,2351,1912.0,6.0,3.0,6.0,7.0,6.0,3.0,,,,,2.0,1.0,Completed,2.2,1.66,2.4,1.65,2.4,1.79,2.25,1.64
4,Sydney,Sydney Tennis Classic,2022-01-15,ATP250,Outdoor,Hard,The Final,3.0,Karatsev A.,Murray A.,20,135.0,2351,521.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.8,2.0,1.76,2.2,1.86,2.2,1.77,2.07
5,Melbourne,Australian Open,2022-01-17,Grand Slam,Outdoor,Hard,1st Round,5.0,Shapovalov D.,Djere L.,14,51.0,2593,1156.0,7.0,6.0,6.0,4.0,3.0,6.0,7.0,6.0,,,3.0,1.0,Completed,1.1,7.0,1.07,10.98,1.14,10.98,1.1,7.09
5,Melbourne,Australian Open,2022-01-17,Grand Slam,Outdoor,Hard,1st Round,5.0,Kwon S.W.,Rune H.,54,99.0,1085,742.0,3.0,6.0,6.0,4.0,3.0,6.0,6.0,3.0,6.0,2.0,3.0,2.0,Completed,1.66,2.2,1.64,2.42,1.78,2.42,1.68,2.18
5,Melbourne,Australian Open,2022-01-17,Grand Slam,Outdoor,Hard,1st Round,5.0,Lajovic D.,Fucsovics M.,39,35.0,1346,1457.0,6.0,3.0,4.0,6.0,6.0,1.0,6.0,7.0,6.0,1.0,3.0,2.0,Completed,3.2,1.36,3.43,1.36,3.45,1.42,3.2,1.35
5,Melbourne,Australian Open,2022-01-17,Grand Slam,Outdoor,Hard,1st Round,5.0,Vukic A.,Harris L.,144,33.0,477,1473.0,4.0,6.0,6.0,3.0,7.0,5.0,7.0,6.0,,,3.0,1.0,Completed,3.5,1.3,3.47,1.36,3.75,1.36,3.41,1.31
5,Melbourne,Australian Open,2022-01-17,Grand Slam,Outdoor,Hard,1st Round,5.0,Garin C.,Bagnis F.,19,72.0,2375,868.0,6.0,3.0,6.0,4.0,5.0,7.0,6.0,7.0,6.0,3.0,3.0,2.0,Completed,1.5,2.62,1.52,2.75,1.57,2.88,1.49,2.6
5,Melbourne,Australian Open,2022-01-17,Grand Slam,Outdoor,Hard,1st Round,5.0,Martinez P.,Delbonis F.,61,38.0,1001,1347.0,7.0,6.0,3.0,6.0,6.0,4.0,6.0,2.0,,,3.0,1.0,Completed,1.3,3.5,1.3,3.89,1.31,3.91,1.28,3.64
5,Melbourne,Australian Open,2022-01-17,Grand Slam,Outdoor,Hard,1st Round,5.0,Bonzi B.,Gojowczyk P.,63,82.0,979,802.0,6.0,3.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,1.36,3.2,1.36,3.47,1.44,3.52,1.35,3.19
5,Melbourne,Australian Open,2022-01-17,Grand Slam,Outdoor,Hard,1st Round,5.0,Albot R.,Nishioka Y.,124,119.0,587,610.0,6.0,3.0,6.0,4.0,4.0,6.0,6.0,2.0,,,3.0,1.0,Completed,2.0,1.8,1.93,1.97,2.2,1.97,2.0,1.81
5,Melbourne,Australian Open,2022-01-17,Grand Slam,Outdoor,Hard,1st Round,5.0,Alcaraz C.,Tabilo A.,31,135.0,1609,518.0,6.0,2.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,Completed,1.16,5.0,1.16,6.3,1.24,6.3,1.17,5.2
5,Melbourne,Australian Open,2022-01-17,Grand Slam,Outdoor,Hard,1st Round,5.0,Kozlov S.,Vesely J.,169,78.0,401,824.0,7.0,5.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,2.62,1.5,2.66,1.54,2.73,1.58,2.58,1.5
5,Melbourne,Australian Open,2022-01-17,Grand Slam,Outdoor,Hard,1st Round,5.0,Monfils G.,Coria F.,20,64.0,2373,976.0,6.0,1.0,6.0,1.0,6.0,3.0,,,,,3.0,0.0,Completed,1.04,13.0,1.03,18.65,1.05,21.0,1.03,14.34
5,Melbourne,Australian Open,2022-01-17,Grand Slam,Outdoor,Hard,1st Round,5.0,Berrettini M.,Nakashima B.,7,68.0,4568,917.0,4.0,6.0,6.0,2.0,7.0,6.0,6.0,3.0,,,3.0,1.0,Completed,1.3,3.5,1.36,3.43,1.38,3.86,1.31,3.43
5,Melbourne,Australian Open,2022-01-17,Grand Slam,Outdoor,Hard,1st Round,5.0,Khachanov K.,Kudla D.,30,105.0,1748,714.0,3.0,6.0,6.0,3.0,6.0,2.0,7.0,6.0,,,3.0,1.0,Completed,1.12,6.0,1.11,7.95,1.13,8.0,1.1,6.92
5,Melbourne,Australian Open,2022-01-17,Grand Slam,Outdoor,Hard,1st Round,5.0,Mannarino A.,Duckworth J.,69,49.0,879,1166.0,6.0,4.0,2.0,6.0,3.0,6.0,6.0,2.0,6.0,1.0,3.0,2.0,Completed,2.37,1.57,2.67,1.54,2.86,1.62,2.53,1.52
5,Melbourne,Australian Open,2022-01-17,Grand Slam,Outdoor,Hard,1st Round,5.0,Carreno Busta P.,Etcheverry T.,21,131.0,2305,556.0,6.0,1.0,6.0,2.0,7.0,6.0,,,,,3.0,0.0,Completed,1.06,10.0,1.06,11.95,1.09,13.75,1.06,9.91
5,Melbourne,Australian Open,2022-01-17,Grand Slam,Outdoor,Hard,1st Round,5.0,Bublik A.,Escobedo E.,37,141.0,1411,497.0,3.0,6.0,7.0,6.0,6.0,3.0,6.0,3.0,,,3.0,1.0,Completed,1.72,2.1,1.69,2.31,1.78,2.31,1.68,2.22
5,Melbourne,Australian Open,2022-01-17,Grand Slam,Outdoor,Hard,1st Round,5.0,Nadal R.,Giron M.,5,66.0,4875,920.0,6.0,1.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.05,11.0,1.04,15.56,1.07,17.0,1.04,11.86
5,Melbourne,Australian Open,2022-01-17,Grand Slam,Outdoor,Hard,1st Round,5.0,Korda S.,Norrie C.,43,12.0,1286,2900.0,6.0,3.0,6.0,0.0,6.0,4.0,,,,,3.0,0.0,Completed,2.37,1.57,2.48,1.61,2.56,1.61,2.44,1.55
5,Melbourne,Australian Open,2022-01-17,Grand Slam,Outdoor,Hard,1st Round,5.0,Hurkacz H.,Gerasimov E.,11,106.0,3336,714.0,6.0,2.0,7.0,6.0,6.0,7.0,6.0,3.0,,,3.0,1.0,Completed,1.11,6.5,1.11,8.2,1.14,8.2,1.11,6.68
5,Melbourne,Australian Open,2022-01-17,Grand Slam,Outdoor,Hard,1st Round,5.0,Koepfer D.,Taberner C.,53,108.0,1096,707.0,6.0,1.0,3.0,6.0,6.0,4.0,6.0,1.0,,,3.0,1.0,Completed,1.3,3.5,1.36,3.43,1.4,3.75,1.33,3.33
5,Melbourne,Australian Open,2022-01-17,Grand Slam,Outdoor,Hard,1st Round,5.0,Moutet C.,Pouille L.,100,160.0,737,440.0,3.0,6.0,6.0,3.0,6.0,4.0,6.0,3.0,,,3.0,1.0,Completed,1.25,4.0,1.31,3.86,1.31,4.45,1.26,3.81
5,Melbourne,Australian Open,2022-01-17,Grand Slam,Outdoor,Hard,1st Round,5.0,Griekspoor T.,Fognini F.,62,32.0,1001,1494.0,6.0,1.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,2.2,1.66,2.14,1.8,2.27,1.84,2.16,1.69
5,Melbourne,Australian Open,2022-01-17,Grand Slam,Outdoor,Hard,1st Round,5.0,Mcdonald M.,Milojevic N.,55,139.0,1084,506.0,5.0,7.0,6.0,4.0,6.0,3.0,6.0,2.0,,,3.0,1.0,Completed,1.16,5.0,1.22,4.93,1.22,6.0,1.19,4.85
5,Melbourne,Australian Open,2022-01-17,Grand Slam,Outdoor,Hard,1st Round,5.0,Kecmanovic M.,Caruso S.,77,146.0,836,458.0,6.0,4.0,6.0,2.0,6.0,1.0,,,,,3.0,0.0,Completed,1.33,3.4,1.31,3.86,1.37,3.89,1.33,3.32
5,Melbourne,Australian Open,2022-01-17,Grand Slam,Outdoor,Hard,1st Round,5.0,Sonego L.,Querrey S.,26,110.0,1860,685.0,7.0,5.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,1.2,4.5,1.17,5.91,1.23,5.91,1.16,5.19
5,Melbourne,Australian Open,2022-01-17,Grand Slam,Outdoor,Hard,1st Round,5.0,Hanfmann Y.,Kokkinakis T.,126,103.0,583,726.0,6.0,2.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,3.75,1.28,3.87,1.3,4.3,1.32,3.67,1.28
5,Melbourne,Australian Open,2022-01-17,Grand Slam,Outdoor,Hard,1st Round,5.0,Opelka R.,Anderson K.,29,97.0,1776,744.0,6.0,3.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,Completed,1.4,3.0,1.42,3.11,1.47,3.2,1.41,2.89
5,Melbourne,Australian Open,2022-01-17,Grand Slam,Outdoor,Hard,1st Round,5.0,Millman J.,Lopez F.,89,109.0,788,696.0,6.0,1.0,6.0,3.0,4.0,6.0,7.0,5.0,,,3.0,1.0,Completed,1.44,2.75,1.41,3.15,1.49,3.15,1.42,2.87
5,Melbourne,Australian Open,2022-01-17,Grand Slam,Outdoor,Hard,1st Round,5.0,Otte O.,Tseng C.H.,96,190.0,748,348.0,6.0,4.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,1.28,3.75,1.32,3.77,1.4,3.82,1.29,3.59
5,Melbourne,Australian Open,2022-01-17,Grand Slam,Outdoor,Hard,1st Round,5.0,Karatsev A.,Munar J.,15,71.0,2553,875.0,3.0,6.0,7.0,6.0,6.0,7.0,6.0,4.0,6.0,4.0,3.0,2.0,Completed,1.16,5.0,1.2,5.28,1.27,5.85,1.18,4.83
5,Melbourne,Australian Open,2022-01-17,Grand Slam,Outdoor,Hard,1st Round,5.0,Paul T.,Kukushkin M.,41,180.0,1317,362.0,6.0,3.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.22,4.33,1.24,4.55,1.25,4.8,1.22,4.22
5,Melbourne,Australian Open,2022-01-17,Grand Slam,Outdoor,Hard,1st Round,5.0,Zverev A.,Altmaier D.,3,87.0,7970,792.0,7.0,6.0,6.0,1.0,7.0,6.0,,,,,3.0,0.0,Completed,1.03,15.0,1.02,25.19,1.03,25.19,1.02,16.98
5,Melbourne,Australian Open,2022-01-18,Grand Slam,Outdoor,Hard,1st Round,5.0,Schwartzman D.,Krajinovic F.,13,36.0,2730,1427.0,6.0,3.0,6.0,4.0,7.0,5.0,,,,,3.0,0.0,Completed,1.25,4.0,1.31,3.85,1.31,4.2,1.28,3.73
5,Melbourne,Australian Open,2022-01-18,Grand Slam,Outdoor,Hard,1st Round,5.0,Van De Zandschulp B.,Struff J.L.,57,52.0,1069,1149.0,6.0,4.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,1.5,2.62,1.53,2.69,1.58,2.7,1.52,2.53
5,Melbourne,Australian Open,2022-01-18,Grand Slam,Outdoor,Hard,1st Round,5.0,Gasquet R.,Humbert U.,81,40.0,807,1318.0,3.0,6.0,7.0,6.0,7.0,6.0,6.0,3.0,,,3.0,1.0,Completed,4.5,1.2,5.29,1.2,5.3,1.22,4.78,1.19
5,Melbourne,Australian Open,2022-01-18,Grand Slam,Outdoor,Hard,1st Round,5.0,O Connell C.,Gaston H.,175,67.0,383,919.0,7.0,6.0,6.0,0.0,4.0,6.0,6.0,1.0,,,3.0,1.0,Completed,1.8,2.0,1.8,2.13,1.84,2.2,1.76,2.08
5,Melbourne,Australian Open,2022-01-18,Grand Slam,Outdoor,Hard,1st Round,5.0,Gombos N.,Skatov T.,117,253.0,624,240.0,6.0,3.0,6.0,2.0,1.0,6.0,6.0,4.0,,,3.0,1.0,Completed,1.72,2.1,1.66,2.37,1.77,2.4,1.64,2.27
5,Melbourne,Australian Open,2022-01-18,Grand Slam,Outdoor,Hard,1st Round,5.0,Cilic M.,Gomez E.,27,153.0,1840,450.0,6.0,3.0,6.0,1.0,6.0,2.0,,,,,3.0,0.0,Completed,1.08,8.0,1.08,10.42,1.1,10.42,1.08,8.39
5,Melbourne,Australian Open,2022-01-18,Grand Slam,Outdoor,Hard,1st Round,5.0,Kohlschreiber P.,Cecchinato M.,134,95.0,533,759.0,6.0,4.0,7.0,5.0,7.0,6.0,,,,,3.0,0.0,Completed,1.5,2.62,1.51,2.77,1.51,2.9,1.46,2.72
5,Melbourne,Australian Open,2022-01-18,Grand Slam,Outdoor,Hard,1st Round,5.0,Bautista Agut R.,Travaglia S.,18,98.0,2385,744.0,7.0,6.0,6.0,4.0,5.0,7.0,6.0,1.0,,,3.0,1.0,Completed,1.07,9.0,1.05,14.06,1.08,16.75,1.05,10.64
5,Melbourne,Australian Open,2022-01-18,Grand Slam,Outdoor,Hard,1st Round,5.0,Berankis R.,Carballes Baena R.,93,75.0,761,837.0,6.0,1.0,3.0,6.0,2.0,6.0,6.0,3.0,6.0,4.0,3.0,2.0,Completed,1.44,2.75,1.41,3.14,1.48,3.16,1.41,2.88
5,Melbourne,Australian Open,2022-01-18,Grand Slam,Outdoor,Hard,1st Round,5.0,Rublev A.,Mager G.,6,65.0,4785,957.0,6.0,3.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,1.04,13.0,1.05,13.8,1.05,15.5,1.04,12.31
5,Melbourne,Australian Open,2022-01-18,Grand Slam,Outdoor,Hard,1st Round,5.0,Dimitrov G.,Lehecka J.,28,142.0,1821,494.0,6.0,4.0,4.0,6.0,6.0,3.0,7.0,5.0,,,3.0,1.0,Completed,1.16,5.0,1.21,5.08,1.21,5.75,1.17,5.09
5,Melbourne,Australian Open,2022-01-18,Grand Slam,Outdoor,Hard,1st Round,5.0,Johnson S.,Thompson J.,104,73.0,724,860.0,7.0,6.0,6.0,7.0,4.0,6.0,6.0,3.0,6.0,3.0,3.0,2.0,Completed,2.0,1.8,2.02,1.89,2.09,1.9,1.99,1.82
5,Melbourne,Australian Open,2022-01-18,Grand Slam,Outdoor,Hard,1st Round,5.0,Sinner J.,Sousa J.,10,140.0,3390,500.0,6.0,4.0,7.0,5.0,6.0,1.0,,,,,3.0,0.0,Completed,1.04,13.0,1.03,19.17,1.05,20.0,1.03,13.85
5,Melbourne,Australian Open,2022-01-18,Grand Slam,Outdoor,Hard,1st Round,5.0,Paire B.,Monteiro T.,56,79.0,1075,824.0,6.0,4.0,3.0,6.0,7.0,5.0,2.0,6.0,7.0,5.0,3.0,2.0,Completed,3.2,1.36,3.64,1.33,3.64,1.38,3.25,1.34
5,Melbourne,Australian Open,2022-01-18,Grand Slam,Outdoor,Hard,1st Round,5.0,Cressy M.,Isner J.,70,25.0,875,1881.0,7.0,6.0,7.0,5.0,6.0,7.0,6.0,7.0,6.0,4.0,3.0,2.0,Completed,1.8,2.0,1.93,1.97,2.0,2.04,1.88,1.92
5,Melbourne,Australian Open,2022-01-18,Grand Slam,Outdoor,Hard,1st Round,5.0,Medvedev D.,Laaksonen H.,2,91.0,8935,781.0,6.0,1.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,Completed,1.01,21.0,1.01,29.95,1.02,29.95,1.01,19.82
5,Melbourne,Australian Open,2022-01-18,Grand Slam,Outdoor,Hard,1st Round,5.0,Murray A.,Basilashvili N.,113,23.0,671,2051.0,6.0,1.0,3.0,6.0,6.0,4.0,6.0,7.0,6.0,4.0,3.0,2.0,Completed,1.53,2.5,1.5,2.8,1.56,2.8,1.5,2.6
5,Melbourne,Australian Open,2022-01-18,Grand Slam,Outdoor,Hard,1st Round,5.0,Auger-Aliassime F.,Ruusuvuori E.,9,90.0,3608,783.0,6.0,4.0,0.0,6.0,3.0,6.0,6.0,3.0,6.0,4.0,3.0,2.0,Completed,1.33,3.4,1.33,3.63,1.33,4.05,1.29,3.57
5,Melbourne,Australian Open,2022-01-18,Grand Slam,Outdoor,Hard,1st Round,5.0,Machac T.,Cerundolo J.M.,132,80.0,555,818.0,6.0,3.0,2.0,6.0,6.0,4.0,6.0,2.0,,,3.0,1.0,Completed,1.16,5.0,1.15,6.51,1.2,6.51,1.15,5.43
5,Melbourne,Australian Open,2022-01-18,Grand Slam,Outdoor,Hard,1st Round,5.0,Daniel T.,Barrios M.,120,147.0,606,458.0,7.0,6.0,6.0,1.0,6.0,1.0,,,,,3.0,0.0,Completed,1.36,3.2,1.36,3.44,1.38,3.7,1.34,3.3
5,Melbourne,Australian Open,2022-01-18,Grand Slam,Outdoor,Hard,1st Round,5.0,Molcan A.,Safiullin R.,74,149.0,839,455.0,6.0,3.0,7.0,6.0,5.0,7.0,7.0,6.0,,,3.0,1.0,Completed,1.61,2.3,,,1.65,2.45,1.6,2.32
5,Melbourne,Australian Open,2022-01-18,Grand Slam,Outdoor,Hard,1st Round,5.0,Andujar P.,Dzumhur D.,83,161.0,800,429.0,6.0,1.0,7.0,5.0,6.0,1.0,,,,,3.0,0.0,Completed,2.2,1.66,2.4,1.65,2.4,1.74,2.21,1.67
5,Melbourne,Australian Open,2022-01-18,Grand Slam,Outdoor,Hard,1st Round,5.0,Evans D.,Goffin D.,24,45.0,1957,1216.0,6.0,4.0,6.0,3.0,6.0,0.0,,,,,3.0,0.0,Completed,1.2,4.5,1.27,4.24,1.29,4.5,1.23,4.14
5,Melbourne,Australian Open,2022-01-18,Grand Slam,Outdoor,Hard,1st Round,5.0,Fritz T.,Marterer M.,22,228.0,2175,279.0,7.0,6.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,1.12,6.0,1.16,6.2,1.16,7.5,1.12,6.2
5,Melbourne,Australian Open,2022-01-18,Grand Slam,Outdoor,Hard,1st Round,5.0,Davidovich Fokina A.,Bolt A.,50,152.0,1160,451.0,6.0,3.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,1.28,3.75,1.28,4.14,1.29,4.33,1.25,3.92
5,Melbourne,Australian Open,2022-01-18,Grand Slam,Outdoor,Hard,1st Round,5.0,Baez S.,Ramos-Vinolas A.,88,44.0,791,1259.0,6.0,4.0,4.0,6.0,6.0,3.0,1.0,6.0,6.0,2.0,3.0,2.0,Completed,1.5,2.62,1.58,2.56,1.63,2.7,1.52,2.53
5,Melbourne,Australian Open,2022-01-18,Grand Slam,Outdoor,Hard,1st Round,5.0,Tiafoe F.,Trungelliti M.,34,198.0,1467,326.0,3.0,6.0,6.0,4.0,6.0,2.0,3.0,6.0,6.0,3.0,3.0,2.0,Completed,1.11,6.5,1.15,6.32,1.15,6.65,1.13,5.93
5,Melbourne,Australian Open,2022-01-18,Grand Slam,Outdoor,Hard,1st Round,5.0,Rinderknech A.,Popyrin A.,48,59.0,1178,1010.0,7.0,5.0,4.0,6.0,6.0,2.0,3.0,6.0,6.0,3.0,3.0,2.0,Completed,1.72,2.1,1.78,2.16,1.78,2.38,1.7,2.16
5,Melbourne,Australian Open,2022-01-18,Grand Slam,Outdoor,Hard,1st Round,5.0,Majchrzak K.,Seppi A.,107,101.0,708,736.0,6.0,1.0,6.0,1.0,7.0,5.0,,,,,3.0,0.0,Completed,1.61,2.3,1.65,2.38,1.75,2.42,1.64,2.26
5,Melbourne,Australian Open,2022-01-18,Grand Slam,Outdoor,Hard,1st Round,5.0,De Minaur A.,Musetti L.,42,60.0,1316,1004.0,3.0,6.0,6.0,3.0,6.0,0.0,6.0,3.0,,,3.0,1.0,Completed,1.14,5.5,1.18,5.73,1.19,6.19,1.15,5.37
5,Melbourne,Australian Open,2022-01-18,Grand Slam,Outdoor,Hard,1st Round,5.0,Kyrgios N.,Broady L.,115,128.0,648,569.0,6.0,4.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,1.5,2.62,1.52,2.68,1.54,2.8,1.49,2.61
5,Melbourne,Australian Open,2022-01-18,Grand Slam,Outdoor,Hard,1st Round,5.0,Tsitsipas S.,Ymer M.,4,86.0,6540,793.0,6.0,2.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,1.2,4.5,1.2,5.16,1.22,6.0,1.17,5.06
5,Melbourne,Australian Open,2022-01-19,Grand Slam,Outdoor,Hard,2nd Round,5.0,Sonego L.,Otte O.,26,96.0,1860,748.0,2.0,6.0,6.0,2.0,6.0,3.0,6.0,1.0,,,3.0,1.0,Completed,1.44,2.75,1.43,3.05,1.48,3.11,1.42,2.88
5,Melbourne,Australian Open,2022-01-19,Grand Slam,Outdoor,Hard,2nd Round,5.0,Kecmanovic M.,Paul T.,77,41.0,836,1317.0,7.0,6.0,7.0,5.0,7.0,6.0,,,,,3.0,0.0,Completed,3.0,1.4,2.84,1.49,3.28,1.49,2.9,1.41
5,Melbourne,Australian Open,2022-01-19,Grand Slam,Outdoor,Hard,2nd Round,5.0,Carreno Busta P.,Griekspoor T.,21,62.0,2305,1001.0,6.0,3.0,6.0,7.0,7.0,6.0,3.0,6.0,6.0,4.0,3.0,2.0,Completed,1.4,3.0,1.43,3.05,1.45,3.15,1.4,2.96
5,Melbourne,Australian Open,2022-01-19,Grand Slam,Outdoor,Hard,2nd Round,5.0,Opelka R.,Koepfer D.,29,53.0,1776,1096.0,6.0,4.0,6.0,3.0,7.0,6.0,,,,,3.0,0.0,Completed,1.3,3.5,1.31,3.82,1.36,3.85,1.32,3.37
5,Melbourne,Australian Open,2022-01-19,Grand Slam,Outdoor,Hard,2nd Round,5.0,Korda S.,Moutet C.,43,100.0,1286,737.0,3.0,6.0,6.0,4.0,6.0,7.0,7.0,5.0,7.0,6.0,3.0,2.0,Completed,1.33,3.4,1.34,3.56,1.37,3.58,1.33,3.35
5,Melbourne,Australian Open,2022-01-19,Grand Slam,Outdoor,Hard,2nd Round,5.0,Shapovalov D.,Kwon S.W.,14,54.0,2593,1085.0,7.0,6.0,6.0,7.0,6.0,7.0,7.0,5.0,6.0,2.0,3.0,2.0,Completed,1.25,4.0,1.19,5.35,1.25,5.35,1.2,4.63
5,Melbourne,Australian Open,2022-01-19,Grand Slam,Outdoor,Hard,2nd Round,5.0,Nadal R.,Hanfmann Y.,5,126.0,4875,583.0,6.0,2.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,1.03,15.0,1.01,26.57,1.03,30.0,1.01,18.96
5,Melbourne,Australian Open,2022-01-19,Grand Slam,Outdoor,Hard,2nd Round,5.0,Alcaraz C.,Lajovic D.,31,39.0,1609,1346.0,6.0,2.0,6.0,1.0,7.0,5.0,,,,,3.0,0.0,Completed,1.12,6.0,1.12,7.65,1.15,7.75,1.11,6.73
5,Melbourne,Australian Open,2022-01-19,Grand Slam,Outdoor,Hard,2nd Round,5.0,Berrettini M.,Kozlov S.,7,169.0,4568,401.0,6.0,1.0,4.0,6.0,6.0,4.0,6.0,1.0,,,3.0,1.0,Completed,1.06,10.0,1.12,7.78,1.12,10.0,1.08,8.21
5,Melbourne,Australian Open,2022-01-19,Grand Slam,Outdoor,Hard,2nd Round,5.0,Garin C.,Martinez P.,19,61.0,2375,1001.0,6.0,7.0,7.0,6.0,2.0,6.0,6.0,2.0,6.0,2.0,3.0,2.0,Completed,1.9,1.9,1.96,1.85,2.1,2.0,1.96,1.85
5,Melbourne,Australian Open,2022-01-19,Grand Slam,Outdoor,Hard,2nd Round,5.0,Albot R.,Vukic A.,124,144.0,587,477.0,6.0,4.0,7.0,6.0,6.0,4.0,,,,,3.0,0.0,Completed,2.5,1.53,2.62,1.56,2.78,1.56,2.59,1.5
5,Melbourne,Australian Open,2022-01-19,Grand Slam,Outdoor,Hard,2nd Round,5.0,Mannarino A.,Hurkacz H.,69,11.0,879,3336.0,6.0,4.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,Completed,5.5,1.14,7.22,1.13,7.37,1.14,6.55,1.11
5,Melbourne,Australian Open,2022-01-19,Grand Slam,Outdoor,Hard,2nd Round,5.0,Khachanov K.,Bonzi B.,30,63.0,1748,979.0,6.0,4.0,6.0,0.0,7.0,5.0,,,,,3.0,0.0,Completed,1.28,3.75,1.24,4.58,1.31,4.6,1.25,4.04
5,Melbourne,Australian Open,2022-01-19,Grand Slam,Outdoor,Hard,2nd Round,5.0,Karatsev A.,Mcdonald M.,15,55.0,2553,1084.0,3.0,6.0,6.0,2.0,6.0,2.0,6.0,3.0,,,3.0,1.0,Completed,1.44,2.75,1.51,2.77,1.51,3.0,1.46,2.72
5,Melbourne,Australian Open,2022-01-19,Grand Slam,Outdoor,Hard,2nd Round,5.0,Zverev A.,Millman J.,3,89.0,7970,788.0,6.0,4.0,6.0,4.0,6.0,0.0,,,,,3.0,0.0,Completed,1.05,11.0,1.04,16.99,1.05,18.5,1.03,13.45
5,Melbourne,Australian Open,2022-01-19,Grand Slam,Outdoor,Hard,2nd Round,5.0,Monfils G.,Bublik A.,20,37.0,2373,1411.0,6.0,1.0,6.0,0.0,6.0,4.0,,,,,3.0,0.0,Completed,1.2,4.5,1.24,4.63,1.26,4.63,1.22,4.35
5,Melbourne,Australian Open,2022-01-20,Grand Slam,Outdoor,Hard,2nd Round,5.0,Cilic M.,Gombos N.,27,117.0,1840,624.0,6.0,2.0,6.0,3.0,3.0,6.0,7.0,6.0,,,3.0,1.0,Completed,1.12,6.0,1.11,7.87,1.13,7.87,1.1,7.01
5,Melbourne,Australian Open,2022-01-20,Grand Slam,Outdoor,Hard,2nd Round,5.0,O Connell C.,Schwartzman D.,175,13.0,383,2730.0,7.0,6.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,5.0,1.16,5.39,1.19,5.7,1.19,5.1,1.17
5,Melbourne,Australian Open,2022-01-20,Grand Slam,Outdoor,Hard,2nd Round,5.0,Cressy M.,Machac T.,70,132.0,875,555.0,6.0,1.0,3.0,6.0,6.0,1.0,7.0,6.0,,,3.0,1.0,Completed,1.61,2.3,1.78,2.16,1.78,2.55,1.64,2.27
5,Melbourne,Australian Open,2022-01-20,Grand Slam,Outdoor,Hard,2nd Round,5.0,Rublev A.,Berankis R.,6,93.0,4785,761.0,6.0,4.0,6.0,2.0,6.0,0.0,,,,,3.0,0.0,Completed,1.06,10.0,1.06,12.65,1.08,13.0,1.05,10.21
5,Melbourne,Australian Open,2022-01-20,Grand Slam,Outdoor,Hard,2nd Round,5.0,Evans D.,Rinderknech A.,24,48.0,1957,1178.0,,,,,,,,,,,,,Retired,1.36,3.2,1.39,3.27,1.39,3.66,1.35,3.23
5,Melbourne,Australian Open,2022-01-20,Grand Slam,Outdoor,Hard,2nd Round,5.0,Andujar P.,Molcan A.,83,74.0,800,839.0,6.0,4.0,7.0,6.0,0.0,6.0,6.0,1.0,,,3.0,1.0,Completed,2.5,1.53,2.67,1.54,2.67,1.58,2.53,1.52
5,Melbourne,Australian Open,2022-01-20,Grand Slam,Outdoor,Hard,2nd Round,5.0,Fritz T.,Tiafoe F.,22,34.0,2175,1467.0,6.0,4.0,6.0,3.0,7.0,6.0,,,,,3.0,0.0,Completed,1.4,3.0,1.33,3.69,1.4,3.69,1.34,3.24
